smarts_hash_id,unit_id,unit
8039fe21,3612,S.659150_E.6
59763009,3612,S.659150_E.6
a8133484,3613,S.659148_I.3
544a3e1c,3613,S.659148_I.3
cdd1e22d,3614,P.3090.7
60cab34a,3614,P.3090.7
a986ea20,3614,P.3090.7
726737fa,3615,P.1428.28
bc6b4875,3616,P.3237.2
0f26f45d,3617,P.M00889.36
2be0e736,3617,P.M00889.36
61a81c6d,3617,P.M00889.36
b40967be,3617,P.M00889.36
5ab0fddf,3618,P.738.3
ee2e0e86,3619,P.565.2
e0319246,3619,P.565.2
ba1060a6,3620,P.1833.31
62c20453,3621,S.659102_C.52
75b9391c,3622,4oxo-Hpr
5fba44c2,3622,4oxo-Hpr
13a0d0cd,3622,4oxo-Hpr
d5878ff1,3622,4oxo-Hpr
ec3b93de,3622,4oxo-Hpr
86cd8c64,3622,4oxo-Hpr
9b8f0069,3622,4oxo-Hpr
61a02d7c,3622,4oxo-Hpr
dd9a99c5,3622,4oxo-Hpr
ae6061c3,3622,4oxo-Hpr
73f7b8d9,3622,4oxo-Hpr
9810c327,3622,4oxo-Hpr
895be571,3622,4oxo-Hpr
1f5f06b6,3622,4oxo-Hpr
163c9661,3622,4oxo-Hpr
1d576fe5,3622,4oxo-Hpr
a5890ae9,3622,4oxo-Hpr
