metabolite_id,smiles,chemotype
195,CC/C1=C\C(CO)CC(C)[C@@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3C[C@@H](OC)[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)C(C)CCCC2(C)C=C(C)C(C)CC23OC(=O)C(C(=O)C2(CC)C1C(C)=CC1C(O)CC(=O)C(C)C12)C3=O,TypeIPolyketide
196,CCC(=O)C(C)[C@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,TypeIPolyketide
198,CCC(=O)C(C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(OC)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,TypeIPolyketide
199,CC[C@H](C)C1NC(=O)CNC(=O)C([C@@H](C)CC)NC(=O)C2CSCC(NC1=O)C(=O)NC(C(=O)NC(C)C(=O)O)CS[C@@H](C)C(NC(=O)C(C)N)C(=O)NC1CSC[C@@H](C)C(NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C3NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CSC[C@H]3C)NC(=O)C(CCC(=O)O)NC1=O)C(=O)NC(C(C)C)C(=O)N2,Ripp
203,COC(=O)C(Cc1ccc(OC)cc1)N(C)C(=O)CCC=C[C@H](C)CCC(=CCl)CCCC#CBr,Alkaloid
205,CC[C@H](C)c1c(O)c(C(=O)C2C(C(=O)O)C=C[C@@H]3CCCC[C@H]23)c(O)n1C,Terpene
207,CC[C@H](C)C1=NC(=O)C(C(C)C)NC(=O)C(C)CC(C)CC(C)CC(C)CC(C)CCC(C)OC1=O,TypeIPolyketide
208,Cc1oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(=O)cc(O)c3c(O)c2c(O)c1C,TypeIIPolyketide
209,Cc1cc(=O)c2c(O)c3c(O)cc(O)c(-c4c(O)cc(O)c5c(O)c6c(cc45)O[C@H](C)C(C)C6=O)c3cc2o1,TypeIIPolyketide
210,Cc1cc(=O)c2c(O)c3c(O)cc(O)c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c3cc2o1,TypeIIPolyketide
212,COc1cc(CCO)c(C=O)c(O)c1CO,TypeIPolyketide
213,CC(=O)c1c(O)c(C)c2c(c1O)C1(C)C(=O)C(C(C)=O)C(=O)C=C1O2,TypeIIPolyketide
214,CSC1C(=O)N(C)[C@@](Cc2ccc(O/C=C/C(C)CO)cc2)(SC)C(=O)N1C,Alkaloid
215,CSC1C(=O)N(C)[C@@](Cc2ccc(O/C=C/C(C)C)cc2)(SC)C(=O)N1C,Alkaloid
216,CCC(C)C(NC(=O)C(N)CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NC(CS)C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C)C(N)=O)C(C)CC)C(C)C)C(C)C,NonRibosomalPeptide
217,COc1c(C)cc(C)cc1C/C=C(/C)CC/C=C(/C)[C@@H](O)[C@]1(C)CC[C@H](C(C)(C)O)O1,Terpene
218,CC[C@@H](C)C1NC(=O)C(CCC(C)C)NC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C(O)C(N)=O)NC(=O)C(CCCN)NC1=O,NonRibosomalPeptide
219,CC[C@H](C)C1NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CC(C(=O)NC(C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(Cc2c[nH]cn2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NCC(=O)NCC(=O)O)[C@@H](C)CC)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC1=O,NonRibosomalPeptide
220,CC[C@H](C)C1NC(=O)CNC(=O)C([C@@H](C)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C([C@@H](C)CC)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C([C@@H](C)O)NC(=O)C(CC(C)C)NC(=O)C([C@@H](C)CC)NC(=O)C([C@@H](C)CC)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C(C(C)C)NC(=O)C([C@@H](C)O)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C([C@@H](C)CC)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C([C@@H](C)CC)NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C([C@@H](C)CC)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C([C@@H](C)O)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC1=O,NonRibosomalPeptide
221,CC(=O)OCCc1ccc(OCC=C(C)C)cc1,TypeIPolyketide
222,CC(C)=CCOc1ccc(CCO)cc1,Alkaloid
223,CC(NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)[N+](C)(C)C)C(O)C(C)C)C(=O)O,NonRibosomalPeptide
224,NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(COC(=O)C(COC(=O)C(CO)NC(=O)C(CCCN)NC(=O)c1cccc(O)c1O)NC(=O)C(CCCN)NC(=O)c1cccc(O)c1O)C(=O)O,NonRibosomalPeptide
225,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nucleoside
226,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,Alkaloid
227,CC=CC1CCC(=O)C(=O)C12C(=O)N(OC)[C@@](C)(O)C2O,Alkaloid
229,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Alkaloid
231,CCCCC/C=C/C=C/C=C/C1=C(CO)[C@@H](O)[C@H]2O[C@H]2[C@@H]1O,Terpene
232,C/C=C/C=C/c1c(C)c(OC)cc(O)c1O,TypeIPolyketide
233,C/C(CO)=C1/CC(C)(C)C[C@@H]2[C@@H]1CC[C@@H]2C,Terpene
235,C/C=C(\C)C(=O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(=O)/C(C)=C/C)[C@H]2O)[C@H](O)[C@H]1O,TypeIPolyketide
236,CC=C(C)C(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](OC(=O)C(C)=CC)[C@H]2O)O[C@H](CO)[C@H]1O,TypeIPolyketide
237,C=C1CCCC(C)(C)C1CC/C(C)=C/CO,Terpene
238,C=CC(=C)CC/C=C(\C)CCC=C(C)C,Terpene
239,C/C(=C\CNc1ncnc2[nH]cnc12)CO,Nucleoside
240,C=C1C2C(O)C3C(C2O)C1(C)CC[C@@H]3C(C)C,Terpene
242,CC=CC(=O)c1cc(OC)c(=O)oc1C,TypeIPolyketide
243,CCCCC/C=C/C=N/N(C)C=O,Alkaloid
245,C/C(=C\c1csc(C)n1)[C@@H]1C/C=C/CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)[C@@H](O)CC(=O)O1,Alkaloid
246,CC#CC#CC#C/C=C/C(=O)OC,TypeIPolyketide
247,CSC1C(=O)N(C)[C@](Cc2ccc(OCC=C(C)C)cc2)(SC)C(=O)N1C,Alkaloid
250,O=C(O)C1CC[C@@H](O)CN1,Alkaloid
252,CN1C(=O)c2ccccc2NC(=O)[C@]12O[C@@H]2c1cccc(O)c1,Alkaloid
253,CC=CC=CCC(=O)O,TypeIPolyketide
254,C/C=C/CC,TypeIPolyketide
255,C/C=C\C#CC#C/C=C/C(=O)OC,TypeIPolyketide
256,CN1C(=O)c2ccccc2NC(=O)[C@]12O[C@@H]2c1ccccc1,Alkaloid
257,N=C1N(O)[C@@H](COC(=O)NS(=O)(=O)O)[C@@H]2N=C(N)N[C@]23N1C[C@@H](OS(=O)(=O)O)C3(O)O,Alkaloid
259,CCC[C@@H](O)[C@@H]1O[C@H]1[C@@H]1O[C@@H]1C[C@@H]1C[C@H]1O,Aminoglycoside
260,O=C1NC(=O)c2c1c1c3cc(Cl)ccc3[nH]c1c1[nH]c3ccc(Cl)cc3c21,Bisindole
261,O=C1NCc2c1c1c3cc(Cl)ccc3[nH]c1c1[nH]c3ccc(Cl)cc3c21,Bisindole
262,CC(=CC(C)C=CC(=O)c1c(O)c[nH]c1O)[C@H]1O[C@]2(C)OC(C(=O)C3O[C@@]32C)[C@@H]1C,TypeIPolyketide
263,O=C1c2cccc(O)c2N[C@@H](c2c[nH]c3ccccc23)[C@@H]2CCCN12,Alkaloid
264,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,BetaLactam
266,CC1=C[C@H]2O[C@@H](CC(=O)O)[C@@H]1[C@@]1(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@]3(C)[C@@H]21,Terpene
267,CNc1ccc(Cl)cc1C(=O)OC[C@@]1(C)[C@@H]2CC[C@@]3(C)[C@H](C[C@H](OC)[C@@H](C)[C@@H]3CCO)[C@@]2(C)CC[C@@H]1O,Terpene
271,CNc1ccc(Cl)cc1C(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)[C@@H]2C[C@H](OC)[C@@H](C)[C@@H]3C2C(=O)C(=O)OC2O)[C@]1(C)CO,Terpene
274,CNc1ccc(Cl)cc1C(=O)OC[C@@]1(C)[C@@H]2CC[C@]3(C)C(c4c(O)oc(O)c4O)C(C)[C@@H](OC)C[C@@H]3[C@@]2(C)CC[C@@H]1O,Terpene
275,CCC(=CC=CC(C(=O)O)C(C)C(=O)O)C(=O)O,TypeIPolyketide
278,CCCCC(C(=O)O)C(C)C(=O)O,Terpene
279,C[C@H](O)[C@@H](O)c1ccccc1,TypeIPolyketide
280,C[C@H](O)[C@@H](O)c1ccc(O)cc1,TypeIPolyketide
281,CCC(C)C1NC(=O)C(NC(=O)C(C)NC(=S)C(C)NC(=S)C(C)NC(=S)C(C)NC(=S)C(CCSC)NC(=S)C(NC(=O)C(C)(O)CC(C)=O)C(C)C)CSCC=NC(=O)C(C(O)c2c[n+](C)cn2C)NC(=O)C(CC(C)C)NC(=O)C(C)NC1=O,Ripp
283,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=S)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)C5CSC(=N5)C(=CC)NC(O)=C([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)C(C)NC(=O)C(C)=NC(O)=C(C)NC(O)C(C(C)C)=Nc2ccc3c([C@H](C)O)cc(nc3c2O)C(=O)O[C@@H]4C)n1)C(N)=O,Ripp
284,C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)C1=O,Alkaloid
285,CC(=O)C(=O)NC(C(=S)NC(CC[S+](C)[O-])C(=S)NC(C)C(=O)NC(C)C(=S)NC(C)C(=S)NC(C)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(O)c2c[n+](C)cn2C)C(=O)N=CCSC1C)C(C)C,Ripp
286,CSCCC(NC(=S)C(NC(=O)C(C)=O)C(C)C)C(=S)NC(C)C(=O)NC(C)C(=S)NC(C)C(=S)NC(C)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(O)c2c[n+](C)cn2C)C(=O)N=CCSC1C,Ripp
288,COc1cccc2c1[C@@H](O)c1c(Sc3cc4c(c5c3[C@H](O)c3c(OC)cccc3[C@@H]5O)C(=O)C[C@](C)(O)C4)cc3c(c1C2=O)C(=O)C[C@](C)(O)C3,TypeIIPolyketide
289,COc1cccc2c1[C@@H](O)c1c(Sc3cc4c(c5c3[C@H](O)c3c(OC)cccc3[C@@H]5O)C(=O)C[C@](C)(O)C4)cc3c(c1[C@H]2O)C(=O)C[C@](C)(O)C3,TypeIIPolyketide
290,CN1C([C@@H]2CSC(c3ccccc3O)=N2)SC[C@]1(C)C(=O)O,NRPS-IndependentSiderophore
291,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,NonRibosomalPeptide
294,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,Terpene
295,C/C=C(/C)CCC[C@H](C)[C@H](N)CC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O,NonRibosomalPeptide
296,COc1ccc(CC(NC(=O)C(NC(=O)C(CO)NC(=O)C[C@@H](N)[C@@H](C)C/C=C/c2ccccc2)[C@@H](C)O)C(=O)NCC(=O)NCC(C)C(=O)NC(Cc2ccc(O)cc2)C(=O)O)cc1,NonRibosomalPeptide
297,CCCCCCCCCCCC[C@@H](O)[C@H](O)CC(=O)NC1COC(=O)C([C@@H](O)CCl)NC(=O)C(C(O)C(=O)O)NC(=O)C(CC)=NC(=O)C([C@@H](C)O)NC(=O)C(Cc2cccc3[nH]ccc23)NC(=O)C(CCO)NC(=O)C(CC(=O)O)NC(=O)C(O)(CCCN)NC1=O,NonRibosomalPeptide
298,CCCCCCC[C@@H](O)CC(=O)NC(C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C(=O)O)[C@@H](C)O)C(C)C)C(C)C,NonRibosomalPeptide
299,CC(C)=CCC/C(C)=C/CC[C@@H](C)[C@@]1(C)CCC2=C1CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,Terpene
300,CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C,Terpene
301,CC(=O)OC(C)=CCC(=O)N[C@@H]1C[C@H](C)[C@H](C/C=C(C)/C=C/[C@H]2O[C@H](CC(=O)O)C[C@@]3(CO3)[C@@H]2O)O[C@@H]1C,TypeIPolyketide
302,C=C1OC(=O)C(C(=O)C(C)[C@H]2[C@H](/C=C(\CO)[C@H]3O[C@@H](/C=C/C[C@@H]4CC[C@@H]([C@@H](C)OC)O4)CC[C@@H]3C)CCC[C@@H]2C)C1=O,TypeIPolyketide
303,CO[C@@H](C)[C@H]1C[C@H](C)[C@H]([C@@H](C)/C=C/[C@@H]2CC[C@@H](C)[C@H](/C(=C/[C@H]3CCC[C@@H](C)[C@@H]3C(C)C(=O)c3c(O)coc3O)CO)O2)O1,TypeIPolyketide
304,COC(=O)N[C@H]1[C@@H](C)O[C@@H](O[C@H]2C/C=C(/C)[C@@H]3C=C[C@@H]4[C@@H](O)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)C(=O)C3C(=O)OC4(CC(C=O)=C[C@H](O)[C@H]4/C=C/2C)C3=O)C[C@]1(C)[N+](=O)[O-],TypeIPolyketide
305,CC[C@@]12C=C(C)[C@@H]3[C@@H](C)C(O[C@H]4CC[C@@H](O)[C@@H](C)O4)=C4CC(=O)C=C(N1C(=O)C(C)C2=O)[C@@]43O,TypeIPolyketide
308,O=C(C=Cc1c(O)ccc(C(=O)c2cc(Cl)c(Cl)[nH]2)c1O)c1cc(Cl)c(Cl)[nH]1,Alkaloid
309,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O,TypeIIPolyketide
310,Brc1[nH]c(Br)c(Br)c1Br,Alkaloid
311,CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)(O)O)[C@@H]1O,Aminoglycoside
312,Cc1cc(O)cc2c1C(=O)C1=C(C2=O)C(C)(C)c2cc(O)cc(O)c2C1=O,TypeIIPolyketide
314,C=CC(C)(C)c1[nH]c2ccccc2c1-c1c(O)c(O)c(-c2c[nH]c3ccccc23)c(C=CC(=C)C)c1O,Alkaloid
315,Cc1c(O)c(O)c2c(c1O)O2,TypeIPolyketide
317,CCCCCCCCCCCCC/C=C\CCC(OC(=O)C(CCCCN(O)C=O)NC(=O)C1N=C(c2ccccc2O)O[C@@H]1C)C(C)C(=O)NC1CCCCN(O)C1=O,NonRibosomalPeptide
318,CC[C@H](C)c1[nH]c(O)c(C(C)=O)c1O,Alkaloid
319,CC1NC(=O)C([C@H](C)O)NC(=O)C(NC(=O)C(CO)NC(=O)CC(N)C(=O)O)[C@@H](C)OC(=O)C2[C@H](O)CCN2C(=O)C([C@@H](O)C(C)C)NC(=O)C([C@@H](C)c2c[nH]c3ccccc23)NC(=O)C(Cc2c[nH]c3ccccc23)=NC(=O)C2[C@@H](O)CCN2C(=O)CNC1=O,NonRibosomalPeptide
320,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,TypeIPolyketide
321,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)C(NC(=O)C(CC(C)C)NC)C(=O)NC(CC(N)=O)C(=O)NC5C(=O)Nc3c(O)[nH]c(c(O)[nH]c(=C(O)O)c5cc(O)c(CNC[PH](=O)(=O)O)c(O)c5c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,NonRibosomalPeptide
322,C[C@]1(Cn2ccnn2)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,Alkaloid
323,Cn1nc2[nH]c(=O)n(C)c(=O)c2nc1=O,Alkaloid
324,CC1=CCC[C@@]2(C)CCC3=C(C)CCC(CC12)C3(C)C,Terpene
325,C=C1CCC[C@@]2(C)CCC3=C(C)CCC(CC12)C3(C)C,Terpene
326,CC(C)CCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN=C(N)N)C(=O)O,NonRibosomalPeptide
327,C[C@@H]1CC[C@H]2CC(O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]3(O)O[C@@H](CC[C@H]3C)CC(O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]1(O)O2,TypeIPolyketide
328,C[C@@H]1CC[C@H]2CC(=O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]3(O)O[C@@H](CC[C@H]3C)CC(O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]1(O)O2,TypeIPolyketide
329,C[C@@H]1CC[C@H]2CC(=O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]3(O)O[C@@H](CC[C@H]3C)CC(=O)C[C@@H](O)CC/C=C/C=C\CC[C@H](C)OC(=O)C(O)[C@]1(O)O2,TypeIPolyketide
330,CC1CC/C=C\C=C\CCC(O)CC(=O)C(C)[C@@H]2CC[C@@H](C)[C@]3(C2)O[B-]24OC(C(=O)O1)[C@@]1(O[C@@H](CC[C@H]1C)C(C)C(=O)CC(O)CCCC/C=C\CCC(C)OC(=O)C3O2)O4,TypeIPolyketide
331,CCC/C=C/C=C/C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccc(Cl)cc2N)C(=O)OC1C,NonRibosomalPeptide
334,CC1NC(=O)C2[C@H](O)[C@H](O)C=NN2C(=O)COC(=O)[C@](C)(CO)NC(=O)C2CCCNN2C(=O)C2C[C@H](Cl)CNN2C1=O,NonRibosomalPeptide
335,CC[C@@H](C)C1NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C([C@@H](C)CC)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)CC)NC(=O)C(CCCCN)NC1=O,NonRibosomalPeptide
336,CC[C@@H](C)C1NC(=O)C([C@@H](C)CC)NC(=O)C(C)NC(=O)C([C@@H](C)CC)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)CC)NC(=O)C(CCCCN)NC1=O,NonRibosomalPeptide
337,CCCCCCCC1CC(=O)NC(Cc2ccccc2)C(=O)NC2CSSCC(NC2=O)C(=O)O1,NonRibosomalPeptide
339,CC1=C2C3CN4c5ccc6c7c(c8c(c(c57)-c5ccc(O)c(c5[C@@H]24)C3C(=O)C1)C=C[C@@H](O)[C@@H]8O)SC6=O,TypeIIPolyketide
342,CC1=C2C(=O)c3ccccc3[C@](O)(C(=O)C1)[C@H]2CNc1ccc2c3c(c4c(cc13)C=C[C@@H](O)[C@@H]4O)SC2=O,TypeIIPolyketide
343,CC1=C2C(=O)c3ccccc3C(C(=O)C1)[C@H]2CNc1ccc2c3c(c4c(cc13)C=C[C@@H](O)[C@@H]4O)SC2=O,TypeIIPolyketide
346,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Alkaloid
347,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,Alkaloid
350,CC[C@H](C)C1NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CCC(C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NCC(=O)O)C(C)C)NC1=O,Ripp
351,CCC(C)C1NC(=O)C(C(C)O)NC(=O)CNC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C2CSSCC(NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CSC3OC(CO)C(O)C(O)C3O)NC(=O)CNC1=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)O)CSSCC(NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)N2,NonRibosomalPeptide
354,CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Alkaloid
355,C=c1c2c(O)c3c(O)c(C)c4c(c3c1OC(C)=O)=C(OCO4)/C(C)=C/[C@@](C)(O)[C@H](O)[C@@H](C)[C@@H](O)C(C(=O)OC)[C@H](O)[C@H](C)[C@H](O)C(C)=CC=CC(C)C(=O)N2,TypeIPolyketide
356,COC1C[C@H]2C=C[C@H]3C[C@@H]4C[C@@H](O)[C@H]3[C@]2(O4)/C(C)=C/[C@H]2COC(=O)C=Cc3c(O)[nH]c(O)c3C=COC[C@@H](O)[C@H]2OC1=O,TypeIPolyketide
357,CCCCCC(C(=O)OC)[C@H](O)c1cccc2nc3c(C(=O)OC)cccc3nc12,Alkaloid
358,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1c[nH]cn1)NC(=O)CNC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C1CC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)N1)C(=O)O,NonRibosomalPeptide
360,CCC(C)C(NC(=O)c1coc(C(Cc2ccccc2)NC(=O)c2csc(-c3csc(-c4nc(-c5nc(-c6csc(-c7csc(-c8csc(-c9csc(C(N)CS)n9)n8)n7)n6)oc5C)oc4C)n3)n2)n1)C(=O)NC(C)c1nc(C(=O)NCc2nc(C(=O)NCC(=O)NC(CC(N)=O)c3nc(C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NCc4nc(C(=O)NCc5nc(C(=O)NC(Cc6ccc(O)cc6)c6nc(C(=O)N7CCCC7C(=O)NCC(=O)NC(CCCCN)C(=O)O)c(C)o6)co5)co4)co3)co2)c(C)o1,Ripp
362,CCC(=O)CC(=O)CC1(O)O[C@H](CC(=O)O)CC2=C1C(O)c1c(O)cccc1C2,TypeIIPolyketide
364,CCC(C)C1NC(=O)CNC(=O)C(C(C)C)NC(=O)C2CSCC(NC1=O)C(=O)NC(C(=O)NC(C)C(=O)O)CSC(C)C(NC(=O)CNC(=O)C(N)CO)C(=O)NC1CSC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C3NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CSC3C)NC(=O)C(C)NC1=O)C(=O)NC(C(C)C)C(=O)N2,Ripp
