mibig_id,metabolite_id,unit_id,family_id
BGC0000450,3892,3,-1
BGC0000450,3892,4,494
BGC0000450,3892,5,122
BGC0000450,3892,6,-1
BGC0000450,3892,7,172
BGC0000450,3892,8,172
BGC0000450,3892,9,265
BGC0000450,3892,10,265
BGC0000457,2918,1,351
BGC0000457,2918,2,381
BGC0000457,2918,3,381
BGC0000457,2918,4,650
BGC0000457,2918,5,650
BGC0000457,2918,6,650
BGC0000439,4565,1,577
BGC0000439,4565,2,577
BGC0000439,4565,3,577
BGC0000439,4565,4,-1
BGC0000439,4565,5,-1
BGC0000439,4565,6,521
BGC0000439,4565,7,350
BGC0000439,4565,8,350
BGC0000439,4565,9,458
BGC0000439,4565,10,313
BGC0000439,4565,11,350
BGC0000439,4565,12,350
BGC0000439,4565,13,-1
BGC0000439,4565,14,-1
BGC0001970,36385,1,-1
BGC0001970,36385,2,-1
BGC0001970,36385,3,62
BGC0001970,36385,4,-1
BGC0001970,36385,5,290
BGC0001970,36385,6,-1
BGC0001970,36385,7,299
BGC0001970,36385,8,-1
BGC0001970,36385,9,-1
BGC0001970,36385,10,-1
BGC0001970,36385,11,302
BGC0000455,3063,1,491
BGC0000455,3063,2,668
BGC0000455,3063,3,738
BGC0000455,3063,4,458
BGC0000455,3063,5,568
BGC0000455,3063,6,568
BGC0000455,3063,7,672
BGC0000455,3063,8,672
BGC0000455,3063,9,-1
BGC0000460,3100,1,648
BGC0000460,3100,2,213
BGC0000460,3100,3,-1
BGC0000460,3100,4,-1
BGC0000460,3100,5,-1
BGC0000432,7303,1,451
BGC0000432,7303,2,451
BGC0000432,7303,3,451
BGC0000432,7303,4,451
BGC0000432,7303,5,451
BGC0000432,7303,6,451
BGC0000432,7303,7,502
BGC0000432,7303,8,138
BGC0000432,7303,9,375
BGC0000432,7303,10,-1
BGC0000432,7303,11,118
BGC0000432,7303,12,-1
BGC0000432,7303,13,25
BGC0000445,11694,1,172
BGC0000445,11694,2,172
BGC0000445,11694,3,-1
BGC0000445,11694,4,-1
BGC0000445,11694,5,-1
BGC0000445,11694,6,172
BGC0000445,11694,7,172
BGC0000445,11694,8,172
BGC0000445,11694,9,172
BGC0000445,11694,10,172
BGC0000445,11694,11,265
BGC0000445,11694,12,265
BGC0000443,297,1,262
BGC0000443,297,2,262
BGC0000443,297,3,577
BGC0000443,297,4,434
BGC0000443,297,5,492
BGC0000443,297,6,682
BGC0000443,297,7,-1
BGC0000443,297,8,434
BGC0000443,297,9,269
BGC0000443,297,10,-1
BGC0001911,463,1,114
BGC0001911,463,2,-1
BGC0001911,463,3,486
BGC0001926,27890,1,-1
BGC0001926,27890,2,126
BGC0001926,27890,3,256
BGC0001926,27890,4,229
BGC0001926,27890,5,229
BGC0001926,27890,6,508
BGC0001926,27890,7,229
BGC0001926,27890,8,25
BGC0000446,263,1,117
BGC0000446,263,2,-1
BGC0000497,31529,1,564
BGC0000497,31529,2,108
BGC0000497,31529,3,470
BGC0000497,31529,4,470
BGC0000497,31529,5,470
BGC0000497,31529,6,639
BGC0000497,31529,7,639
BGC0000497,31529,8,639
BGC0000497,31529,9,204
BGC0000497,31529,10,409
BGC0000497,31529,11,-1
BGC0000497,31529,12,221
BGC0000497,31529,13,-1
BGC0000497,31529,14,-1
BGC0000497,31529,15,631
BGC0000497,31529,16,631
BGC0000497,31529,17,397
BGC0000497,31529,18,625
BGC0000497,31529,19,678
BGC0000497,31529,20,-1
BGC0000497,31529,21,431
BGC0000497,31529,22,431
BGC0000497,31529,23,431
BGC0000497,31529,24,431
BGC0000497,31529,25,431
BGC0000497,31529,26,204
BGC0000497,31529,27,-1
BGC0000497,31529,28,204
BGC0000497,31529,29,204
BGC0000497,31529,30,-1
BGC0000497,31529,31,-1
BGC0000497,31529,32,414
BGC0000470,30569,1,-1
BGC0000470,30569,2,424
BGC0000470,30569,3,424
BGC0000470,30569,4,506
BGC0000470,30569,5,517
BGC0000470,30569,6,-1
BGC0000470,30569,7,0
BGC0000470,30569,8,-1
BGC0000470,30569,9,-1
BGC0000470,30569,10,288
BGC0000470,30569,11,149
BGC0000470,30569,12,424
BGC0000454,3362,1,453
BGC0000454,3362,2,562
BGC0000454,3362,3,732
BGC0002415,3362,1,453
BGC0002415,3362,2,-1
BGC0002415,3362,3,732
BGC0000452,3715,1,567
BGC0000452,3715,2,505
BGC0000452,3715,3,-1
BGC0000452,3715,4,262
BGC0000452,3715,5,250
BGC0000452,3715,6,478
BGC0000452,3715,7,692
BGC0000452,3715,8,184
BGC0000452,3715,9,250
BGC0000452,3715,10,250
BGC0000477,11009,1,85
BGC0000477,11009,2,-1
BGC0000477,11009,3,-1
BGC0000477,11009,4,-1
BGC0000477,11009,5,434
BGC0000477,11009,6,-1
BGC0000477,11009,7,-1
BGC0000477,11009,8,-1
BGC0000477,11009,9,490
BGC0000477,11009,10,-1
BGC0000479,11530,1,506
BGC0000479,11530,2,458
BGC0000479,11530,3,-1
BGC0000479,11530,4,-1
BGC0000479,11530,5,527
BGC0000479,11530,6,527
BGC0000479,11530,7,594
BGC0001956,16758,1,-1
BGC0001956,16758,2,312
BGC0001956,16758,3,588
BGC0001956,16758,4,298
BGC0001956,16758,5,375
BGC0001957,5798,1,82
BGC0001957,5798,2,588
BGC0001957,5798,3,-1
BGC0001957,5798,4,39
BGC0002479,16758,1,-1
BGC0002479,16758,2,312
BGC0002479,16758,3,588
BGC0002479,16758,4,298
BGC0002479,16758,5,375
BGC0001955,812,1,491
BGC0001955,812,2,668
BGC0001955,812,3,668
BGC0001955,812,4,595
BGC0001955,812,5,595
BGC0001955,812,6,658
BGC0001955,812,7,738
BGC0001955,812,8,638
BGC0001955,812,9,491
BGC0001955,812,10,-1
BGC0001955,812,11,491
BGC0000485,1617,1,730
BGC0000485,1617,2,730
BGC0000485,1617,3,636
BGC0000485,1617,4,730
BGC0000485,1617,5,765
BGC0000485,1617,6,765
BGC0000485,1617,7,636
BGC0000485,1617,8,636
BGC0000485,1617,9,730
BGC0000485,1617,10,730
BGC0000485,1617,11,730
BGC0000485,1617,12,636
BGC0000485,1617,13,730
BGC0000485,1617,14,730
BGC0000485,1617,15,765
BGC0000485,1617,16,730
BGC0000485,1617,17,730
BGC0000485,1617,18,765
BGC0000485,1617,19,580
BGC0000485,1617,20,695
BGC0000485,1617,21,591
BGC0000485,1617,22,591
BGC0000485,1617,23,591
BGC0000485,1617,24,591
BGC0000485,1617,25,591
BGC0000485,1617,26,591
BGC0000485,1617,27,591
BGC0000485,1617,28,700
BGC0000485,1617,29,693
BGC0000485,1617,30,693
BGC0000485,1617,31,693
BGC0000485,1617,32,514
BGC0000485,1617,33,656
BGC0000485,1617,34,656
BGC0000485,1617,35,656
BGC0000485,1617,36,-1
BGC0000485,1617,37,656
BGC0000485,1617,38,656
BGC0000485,1617,39,656
BGC0000485,1617,40,-1
BGC0000485,1617,41,372
BGC0000485,1617,42,712
BGC0000485,1617,43,-1
BGC0000485,1617,44,746
BGC0000485,1617,45,420
BGC0000485,1617,46,420
BGC0000485,1617,47,420
BGC0000485,1617,48,420
BGC0000485,1617,49,420
BGC0000485,1617,50,621
BGC0000485,1617,51,621
BGC0000485,1617,52,627
BGC0000485,1617,53,632
BGC0000485,1617,54,632
BGC0000485,1617,55,726
BGC0000485,1617,56,726
BGC0000485,1617,57,188
BGC0000485,1617,58,188
BGC0001222,1617,1,730
BGC0001222,1617,2,730
BGC0001222,1617,3,636
BGC0001222,1617,4,730
BGC0001222,1617,5,765
BGC0001222,1617,6,765
BGC0001222,1617,7,636
BGC0001222,1617,8,636
BGC0001222,1617,9,730
BGC0001222,1617,10,730
BGC0001222,1617,11,730
BGC0001222,1617,12,636
BGC0001222,1617,13,730
BGC0001222,1617,14,730
BGC0001222,1617,15,765
BGC0001222,1617,16,730
BGC0001222,1617,17,730
BGC0001222,1617,18,765
BGC0001222,1617,19,580
BGC0001222,1617,20,695
BGC0001222,1617,21,591
BGC0001222,1617,22,591
BGC0001222,1617,23,591
BGC0001222,1617,24,591
BGC0001222,1617,25,591
BGC0001222,1617,26,529
BGC0001222,1617,27,591
BGC0001222,1617,28,700
BGC0001222,1617,29,693
BGC0001222,1617,30,693
BGC0001222,1617,31,693
BGC0001222,1617,32,514
BGC0001222,1617,33,656
BGC0001222,1617,34,656
BGC0001222,1617,35,-1
BGC0001222,1617,36,-1
BGC0001222,1617,37,656
BGC0001222,1617,38,656
BGC0001222,1617,39,656
BGC0001222,1617,40,656
BGC0001222,1617,41,372
BGC0001222,1617,42,712
BGC0001222,1617,43,746
BGC0001222,1617,44,746
BGC0001222,1617,45,420
BGC0001222,1617,46,420
BGC0001222,1617,47,420
BGC0001222,1617,48,420
BGC0001222,1617,49,420
BGC0001222,1617,50,621
BGC0001222,1617,51,621
BGC0001222,1617,52,627
BGC0001222,1617,53,632
BGC0001222,1617,54,632
BGC0001222,1617,55,726
BGC0001222,1617,56,726
BGC0001222,1617,57,188
BGC0001222,1617,58,188
BGC0000483,35456,1,131
BGC0000483,35456,2,175
BGC0000483,35456,3,23
BGC0000483,35456,4,255
BGC0000483,35456,5,-1
BGC0000483,35456,6,614
BGC0000464,172,1,186
BGC0000464,172,2,186
BGC0000464,172,3,513
BGC0000464,172,4,-1
BGC0000464,172,5,406
BGC0000464,172,6,364
BGC0000464,172,7,364
BGC0000464,172,8,600
BGC0000464,172,9,681
BGC0000464,172,10,681
BGC0000464,172,11,681
BGC0000464,172,12,681
BGC0000464,172,13,681
BGC0000464,172,14,364
BGC0000521,794,1,463
BGC0000521,794,2,291
BGC0000521,794,3,291
BGC0000521,794,4,-1
BGC0000521,794,5,485
BGC0000521,794,6,400
BGC0000521,794,7,564
BGC0000521,794,8,409
BGC0000521,794,9,410
BGC0000521,794,10,410
BGC0000521,794,11,410
BGC0000521,794,12,671
BGC0000521,794,13,671
BGC0000521,794,14,617
BGC0000521,794,15,-1
BGC0000521,794,16,578
BGC0000521,794,17,678
BGC0000521,794,18,463
BGC0000521,794,19,435
BGC0000521,794,20,713
BGC0000521,794,21,713
BGC0000521,794,22,269
BGC0000521,794,23,608
BGC0000521,794,24,608
BGC0000521,794,25,400
BGC0000521,794,26,-1
BGC0000521,794,27,400
BGC0001962,21195,1,38
BGC0001962,21195,2,38
BGC0001962,21195,3,526
BGC0001962,21195,4,321
BGC0001962,21195,5,38
BGC0001962,21195,6,38
BGC0001962,21195,7,317
BGC0001962,21195,8,38
BGC0000494,220,1,647
BGC0000494,220,2,647
BGC0000494,220,3,647
BGC0000494,220,4,647
BGC0000494,220,5,647
BGC0000494,220,6,647
BGC0000494,220,7,647
BGC0000494,220,8,647
BGC0000494,220,9,647
BGC0000494,220,10,647
BGC0000494,220,11,647
BGC0000494,220,12,647
BGC0000494,220,13,647
BGC0000494,220,14,647
BGC0000494,220,15,580
BGC0000494,220,16,609
BGC0000494,220,17,609
BGC0000494,220,18,695
BGC0000494,220,19,750
BGC0000494,220,20,750
BGC0000494,220,21,750
BGC0000494,220,22,750
BGC0000494,220,23,750
BGC0000494,220,24,750
BGC0000494,220,25,758
BGC0000494,220,26,758
BGC0000494,220,27,758
BGC0000494,220,28,758
BGC0000494,220,29,758
BGC0000494,220,30,758
BGC0000494,220,31,758
BGC0000494,220,32,758
BGC0000494,220,33,758
BGC0000494,220,34,758
BGC0000494,220,35,514
BGC0000494,220,36,656
BGC0000494,220,37,656
BGC0000494,220,38,656
BGC0000494,220,39,656
BGC0000494,220,40,544
BGC0000494,220,41,544
BGC0000494,220,42,544
BGC0000494,220,43,544
BGC0000494,220,44,544
BGC0000494,220,45,746
BGC0000494,220,46,746
BGC0000494,220,47,746
BGC0000494,220,48,746
BGC0000494,220,49,746
BGC0000494,220,50,746
BGC0000494,220,51,-1
BGC0000494,220,52,624
BGC0000494,220,53,624
BGC0000494,220,54,624
BGC0000494,220,55,624
BGC0000494,220,56,621
BGC0000494,220,57,627
BGC0000494,220,58,627
BGC0000494,220,59,729
BGC0000494,220,60,729
BGC0000494,220,61,729
BGC0000494,220,62,729
BGC0000494,220,63,729
BGC0000494,220,64,729
BGC0000494,220,65,729
BGC0000494,220,66,726
BGC0000494,220,67,726
BGC0000494,220,68,726
BGC0000494,220,69,188
BGC0000494,220,70,188
BGC0000469,30574,1,-1
BGC0000469,30574,2,452
BGC0000469,30574,3,424
BGC0000469,30574,4,506
BGC0000469,30574,5,288
BGC0000469,30574,6,517
BGC0000469,30574,7,517
BGC0000469,30574,8,0
BGC0000469,30574,9,424
BGC0000468,30574,1,-1
BGC0000468,30574,2,452
BGC0000468,30574,3,424
BGC0000468,30574,4,506
BGC0000468,30574,5,288
BGC0000468,30574,6,517
BGC0000468,30574,7,517
BGC0000468,30574,8,0
BGC0000468,30574,9,424
BGC0001157,30574,1,-1
BGC0001157,30574,2,452
BGC0001157,30574,3,424
BGC0001157,30574,4,506
BGC0001157,30574,5,288
BGC0001157,30574,6,517
BGC0001157,30574,7,517
BGC0001157,30574,8,0
BGC0001157,30574,9,424
BGC0002054,5798,1,82
BGC0002054,5798,2,588
BGC0002054,5798,3,-1
BGC0002054,5798,4,39
BGC0001971,17341,1,-1
BGC0001971,17341,2,-1
BGC0001971,17341,3,-1
BGC0001971,17341,4,301
BGC0001971,17341,5,-1
BGC0001971,17341,6,-1
BGC0001971,17341,7,-1
BGC0001971,17341,8,62
BGC0001971,17341,9,-1
BGC0001971,17341,10,-1
BGC0001971,17341,11,20
BGC0001948,666,1,289
BGC0001948,666,2,-1
BGC0001948,666,3,-1
BGC0001942,730,1,-1
BGC0001942,730,2,-1
BGC0001942,730,3,-1
BGC0001942,730,4,253
BGC0001942,730,5,-1
BGC0000475,12547,1,-1
BGC0000475,12547,2,144
BGC0000475,12547,3,149
BGC0000475,12547,4,517
BGC0000475,12547,5,-1
BGC0000475,12547,6,-1
BGC0000475,12547,7,-1
BGC0000537,14337,1,224
BGC0000537,14337,2,224
BGC0000537,14337,3,221
BGC0000537,14337,4,224
BGC0000537,14337,5,224
BGC0000537,14337,6,-1
BGC0000537,14337,7,-1
BGC0000537,14337,8,602
BGC0000537,14337,9,685
BGC0000537,14337,10,685
BGC0000537,14337,11,221
BGC0000537,14337,12,-1
BGC0000537,14337,13,221
BGC0000537,14337,14,327
BGC0000537,14337,15,617
BGC0000537,14337,16,617
BGC0000537,14337,17,689
BGC0000537,14337,18,689
BGC0000537,14337,19,689
BGC0000537,14337,20,516
BGC0000537,14337,21,516
BGC0000537,14337,22,516
BGC0000537,14337,23,721
BGC0000537,14337,24,607
BGC0000537,14337,25,263
BGC0000537,14337,26,263
BGC0000537,14337,27,204
BGC0000537,14337,28,204
BGC0000537,14337,29,204
BGC0000537,14337,30,602
BGC0000537,14337,31,-1
BGC0001975,1475,1,458
BGC0001975,1475,2,350
BGC0001975,1475,3,-1
BGC0001975,1475,4,-1
BGC0001975,1475,5,546
BGC0001975,1475,6,-1
BGC0001975,1475,7,492
BGC0001975,1475,8,594
BGC0001975,1475,9,466
BGC0001975,1475,10,205
BGC0001975,1475,11,377
BGC0001975,1475,12,24
BGC0001975,1475,13,24
BGC0000472,1549,1,505
BGC0000472,1549,2,-1
BGC0000472,1549,3,408
BGC0000472,1549,4,-1
BGC0000472,1549,5,-1
BGC0000472,1549,6,556
BGC0000472,1549,7,556
BGC0000472,1549,8,-1
BGC0000472,1549,9,492
BGC0000472,1549,10,411
BGC0000481,4124,1,-1
BGC0000481,4124,2,587
BGC0000481,4124,3,-1
BGC0000481,4124,4,-1
BGC0000481,4124,5,-1
BGC0000481,4124,6,-1
BGC0000481,4124,7,67
BGC0000481,4124,8,496
BGC0000481,4124,9,496
BGC0000481,4124,10,-1
BGC0000481,4124,11,-1
BGC0001967,1601,1,-1
BGC0001967,1601,2,-1
BGC0001967,1601,3,387
BGC0001967,1601,4,-1
BGC0001967,1601,5,-1
BGC0001967,1601,6,-1
BGC0001967,1601,7,217
BGC0000459,13735,1,233
BGC0000459,13735,2,220
BGC0000459,13735,3,484
BGC0000459,13735,4,-1
BGC0000459,13735,5,389
BGC0000459,13735,6,297
BGC0000459,13735,7,-1
BGC0000459,13735,8,389
BGC0000459,13735,9,-1
BGC0000459,13735,10,265
BGC0000476,11018,1,-1
BGC0000476,11018,2,-1
BGC0000476,11018,3,484
BGC0000476,11018,4,149
BGC0000476,11018,5,-1
BGC0000476,11018,6,-1
BGC0000476,11018,7,-1
BGC0000516,22438,1,721
BGC0000516,22438,2,108
BGC0000516,22438,3,108
BGC0000516,22438,4,470
BGC0000516,22438,5,-1
BGC0000516,22438,6,662
BGC0000516,22438,7,662
BGC0000516,22438,8,652
BGC0000516,22438,9,617
BGC0000516,22438,10,617
BGC0000516,22438,11,637
BGC0000516,22438,12,637
BGC0000516,22438,13,620
BGC0000516,22438,14,620
BGC0000516,22438,15,263
BGC0000516,22438,16,263
BGC0000516,22438,17,532
BGC0000516,22438,18,554
BGC0000516,22438,19,554
BGC0000516,22438,20,-1
BGC0000516,22438,21,269
BGC0000516,22438,22,607
BGC0000516,22438,23,608
BGC0000516,22438,24,455
BGC0000516,22438,25,662
BGC0000516,22438,26,455
BGC0000516,22438,27,455
BGC0000486,31139,1,737
BGC0000486,31139,2,737
BGC0000486,31139,3,737
BGC0000486,31139,4,737
BGC0000486,31139,5,737
BGC0000486,31139,6,737
BGC0000486,31139,7,737
BGC0000486,31139,8,737
BGC0000486,31139,9,737
BGC0000486,31139,10,737
BGC0000486,31139,11,737
BGC0000486,31139,12,737
BGC0000486,31139,13,737
BGC0000486,31139,14,609
BGC0000486,31139,15,695
BGC0000486,31139,16,695
BGC0000486,31139,17,-1
BGC0000486,31139,18,529
BGC0000486,31139,19,529
BGC0000486,31139,20,529
BGC0000486,31139,21,529
BGC0000486,31139,22,529
BGC0000486,31139,23,529
BGC0000486,31139,24,724
BGC0000486,31139,25,724
BGC0000486,31139,26,724
BGC0000486,31139,27,724
BGC0000486,31139,28,724
BGC0000486,31139,29,724
BGC0000486,31139,30,724
BGC0000486,31139,31,514
BGC0000486,31139,32,656
BGC0000486,31139,33,656
BGC0000486,31139,34,372
BGC0000486,31139,35,678
BGC0000486,31139,36,188
BGC0000486,31139,37,188
BGC0000486,31139,38,712
BGC0000486,31139,39,712
BGC0000486,31139,40,746
BGC0000486,31139,41,746
BGC0000486,31139,42,420
BGC0000486,31139,43,420
BGC0000486,31139,44,420
BGC0000486,31139,45,420
BGC0000486,31139,46,621
BGC0000486,31139,47,621
BGC0000486,31139,48,621
BGC0000486,31139,49,627
BGC0000486,31139,50,627
BGC0000486,31139,51,632
BGC0000486,31139,52,632
BGC0000486,31139,53,632
BGC0000486,31139,54,632
BGC0000486,31139,55,632
BGC0000486,31139,56,726
BGC0000486,31139,57,726
BGC0000486,31139,58,188
BGC0000461,2764,1,123
BGC0000461,2764,2,567
BGC0000461,2764,3,720
BGC0000461,2764,4,436
BGC0000461,2764,5,573
BGC0000461,2764,6,250
BGC0000461,2764,7,184
BGC0000461,2764,8,603
BGC0000461,2764,9,262
BGC0000461,2764,10,262
BGC0000461,2764,11,556
BGC0000461,2764,12,556
BGC0000461,2764,13,610
BGC0000461,2764,14,2
BGC0000461,2764,15,123
BGC0000526,17482,1,463
BGC0000526,17482,2,676
BGC0000526,17482,3,676
BGC0000526,17482,4,291
BGC0000526,17482,5,291
BGC0000526,17482,6,400
BGC0000526,17482,7,400
BGC0000526,17482,8,400
BGC0000526,17482,9,409
BGC0000526,17482,10,410
BGC0000526,17482,11,410
BGC0000526,17482,12,671
BGC0000526,17482,13,671
BGC0000526,17482,14,593
BGC0000526,17482,15,511
BGC0000526,17482,16,511
BGC0000526,17482,17,578
BGC0000526,17482,18,578
BGC0000526,17482,19,608
BGC0000526,17482,20,417
BGC0000526,17482,21,435
BGC0000526,17482,22,713
BGC0000526,17482,23,608
BGC0000526,17482,24,488
BGC0000526,17482,25,488
BGC0000526,17482,26,-1
BGC0000557,17482,1,463
BGC0000557,17482,2,676
BGC0000557,17482,3,676
BGC0000557,17482,4,291
BGC0000557,17482,5,291
BGC0000557,17482,6,400
BGC0000557,17482,7,400
BGC0000557,17482,8,400
BGC0000557,17482,9,409
BGC0000557,17482,10,410
BGC0000557,17482,11,410
BGC0000557,17482,12,671
BGC0000557,17482,13,671
BGC0000557,17482,14,593
BGC0000557,17482,15,511
BGC0000557,17482,16,511
BGC0000557,17482,17,578
BGC0000557,17482,18,578
BGC0000557,17482,19,608
BGC0000557,17482,20,417
BGC0000557,17482,21,435
BGC0000557,17482,22,713
BGC0000557,17482,23,608
BGC0000557,17482,24,488
BGC0000557,17482,25,488
BGC0000557,17482,26,-1
BGC0000482,4765,1,-1
BGC0000482,4765,2,85
BGC0000482,4765,3,-1
BGC0000482,4765,4,-1
BGC0000482,4765,5,-1
BGC0000482,4765,6,434
BGC0000482,4765,7,175
BGC0000482,4765,8,490
BGC0000482,4765,9,-1
BGC0000478,4765,1,-1
BGC0000478,4765,2,85
BGC0000478,4765,3,-1
BGC0000478,4765,4,-1
BGC0000478,4765,5,-1
BGC0000478,4765,6,434
BGC0000478,4765,7,175
BGC0000478,4765,8,490
BGC0000478,4765,9,-1
BGC0001960,869,1,-1
BGC0001960,869,2,157
BGC0001960,869,3,73
BGC0001960,869,4,-1
BGC0001960,869,5,-1
BGC0001960,869,6,510
BGC0001960,869,7,53
BGC0001960,869,8,17
BGC0001960,869,9,17
BGC0001960,869,10,35
BGC0000555,371,1,578
BGC0000555,371,2,676
BGC0000555,371,3,676
BGC0000555,371,4,291
BGC0000555,371,5,291
BGC0000555,371,6,291
BGC0000555,371,7,400
BGC0000555,371,8,485
BGC0000555,371,9,-1
BGC0000555,371,10,400
BGC0000555,371,11,204
BGC0000555,371,12,409
BGC0000555,371,13,410
BGC0000555,371,14,410
BGC0000555,371,15,671
BGC0000555,371,16,511
BGC0000555,371,17,578
BGC0000555,371,18,-1
BGC0000555,371,19,608
BGC0000555,371,20,435
BGC0000555,371,21,435
BGC0000555,371,22,435
BGC0000555,371,23,587
BGC0000555,371,24,204
BGC0000555,371,25,204
BGC0000555,371,26,204
BGC0000555,371,27,488
BGC0000555,371,28,-1
BGC0000555,371,29,400
BGC0000555,371,30,400
BGC0000528,709,1,108
BGC0000528,709,2,224
BGC0000528,709,3,685
BGC0000528,709,4,685
BGC0000528,709,5,685
BGC0000528,709,6,685
BGC0000528,709,7,409
BGC0000528,709,8,221
BGC0000528,709,9,221
BGC0000528,709,10,617
BGC0000528,709,11,617
BGC0000528,709,12,617
BGC0000528,709,13,689
BGC0000528,709,14,689
BGC0000528,709,15,440
BGC0000528,709,16,440
BGC0000528,709,17,532
BGC0000528,709,18,313
BGC0000528,709,19,628
BGC0000528,709,20,628
BGC0000528,709,21,-1
BGC0000506,24639,1,620
BGC0000506,24639,2,470
BGC0000506,24639,3,-1
BGC0000506,24639,4,685
BGC0000506,24639,5,685
BGC0000506,24639,6,-1
BGC0000506,24639,7,662
BGC0000506,24639,8,204
BGC0000506,24639,9,564
BGC0000506,24639,10,564
BGC0000506,24639,11,409
BGC0000506,24639,12,221
BGC0000506,24639,13,221
BGC0000506,24639,14,631
BGC0000506,24639,15,631
BGC0000506,24639,16,689
BGC0000506,24639,17,689
BGC0000506,24639,18,-1
BGC0000506,24639,19,620
BGC0000506,24639,20,620
BGC0000506,24639,21,607
BGC0000506,24639,22,263
BGC0000506,24639,23,532
BGC0000506,24639,24,554
BGC0000506,24639,25,554
BGC0000506,24639,26,204
BGC0000506,24639,27,204
BGC0000506,24639,28,488
BGC0000506,24639,29,662
BGC0000506,24639,30,662
BGC0000506,24639,31,455
BGC0000506,24639,32,455
BGC0000500,28287,1,-1
BGC0000500,28287,2,124
BGC0000500,28287,3,124
BGC0000500,28287,4,124
BGC0000500,28287,5,124
BGC0000500,28287,6,124
BGC0000500,28287,7,124
BGC0000500,28287,8,124
BGC0000500,28287,9,124
BGC0000500,28287,10,124
BGC0000500,28287,11,124
BGC0000500,28287,12,124
BGC0000500,28287,13,124
BGC0000500,28287,14,124
BGC0000500,28287,15,108
BGC0000500,28287,16,291
BGC0000500,28287,17,587
BGC0000500,28287,18,-1
BGC0000500,28287,19,414
BGC0000500,28287,20,204
BGC0000500,28287,21,409
BGC0000500,28287,22,-1
BGC0000500,28287,23,-1
BGC0000500,28287,24,-1
BGC0000500,28287,25,-1
BGC0000500,28287,26,631
BGC0000500,28287,27,-1
BGC0000500,28287,28,631
BGC0000500,28287,29,500
BGC0000500,28287,30,625
BGC0000500,28287,31,625
BGC0000500,28287,32,678
BGC0000500,28287,33,607
BGC0000500,28287,34,-1
BGC0000500,28287,35,-1
BGC0000500,28287,36,431
BGC0000500,28287,37,431
BGC0000500,28287,38,431
BGC0000500,28287,39,431
BGC0000500,28287,40,431
BGC0000500,28287,41,204
BGC0000500,28287,42,204
BGC0000500,28287,43,414
BGC0000500,28287,44,124
BGC0000500,28287,45,260
BGC0000502,1286,1,-1
BGC0000502,1286,2,-1
BGC0000502,1286,3,602
BGC0000502,1286,4,221
BGC0000502,1286,5,221
BGC0000502,1286,6,606
BGC0000502,1286,7,606
BGC0000502,1286,8,606
BGC0000502,1286,9,606
BGC0000502,1286,10,665
BGC0000502,1286,11,665
BGC0000502,1286,12,-1
BGC0000502,1286,13,263
BGC0000502,1286,14,664
BGC0000502,1286,15,-1
BGC0000502,1286,16,554
BGC0000502,1286,17,204
BGC0000502,1286,18,269
BGC0000502,1286,19,-1
BGC0000502,1286,20,363
BGC0000465,2442,1,-1
BGC0000465,2442,2,-1
BGC0000465,2442,3,-1
BGC0000511,24505,1,-1
BGC0000511,24505,2,652
BGC0000511,24505,3,-1
BGC0000511,24505,4,662
BGC0000511,24505,5,-1
BGC0000511,24505,6,652
BGC0000511,24505,7,652
BGC0000511,24505,8,652
BGC0000511,24505,9,564
BGC0000511,24505,10,221
BGC0000511,24505,11,221
BGC0000511,24505,12,631
BGC0000511,24505,13,-1
BGC0000511,24505,14,-1
BGC0000511,24505,15,637
BGC0000511,24505,16,-1
BGC0000511,24505,17,620
BGC0000511,24505,18,-1
BGC0000511,24505,19,607
BGC0000511,24505,20,263
BGC0000511,24505,21,263
BGC0000511,24505,22,263
BGC0000511,24505,23,-1
BGC0000511,24505,24,554
BGC0000511,24505,25,607
BGC0000511,24505,26,204
BGC0000511,24505,27,-1
BGC0000511,24505,28,-1
BGC0000511,24505,29,-1
BGC0000543,30272,1,620
BGC0000543,30272,2,674
BGC0000543,30272,3,674
BGC0000543,30272,4,674
BGC0000543,30272,5,674
BGC0000543,30272,6,108
BGC0000543,30272,7,108
BGC0000543,30272,8,470
BGC0000543,30272,9,685
BGC0000543,30272,10,669
BGC0000543,30272,11,-1
BGC0000543,30272,12,564
BGC0000543,30272,13,564
BGC0000543,30272,14,221
BGC0000543,30272,15,221
BGC0000543,30272,16,221
BGC0000543,30272,17,631
BGC0000543,30272,18,428
BGC0000543,30272,19,428
BGC0000543,30272,20,625
BGC0000543,30272,21,-1
BGC0000543,30272,22,-1
BGC0000543,30272,23,625
BGC0000543,30272,24,-1
BGC0000543,30272,25,607
BGC0000543,30272,26,263
BGC0000543,30272,27,554
BGC0000543,30272,28,554
BGC0000543,30272,29,204
BGC0000543,30272,30,313
BGC0000543,30272,31,204
BGC0000543,30272,32,669
BGC0000543,30272,33,455
BGC0000543,30272,34,669
BGC0000480,5548,1,64
BGC0000480,5548,2,64
BGC0000480,5548,3,64
BGC0000480,5548,4,88
BGC0000480,5548,5,614
BGC0000480,5548,6,614
BGC0000480,5548,7,614
BGC0000471,3144,1,23
BGC0000471,3144,2,131
BGC0000471,3144,3,255
BGC0000471,3144,4,-1
BGC0000471,3144,5,614
BGC0000507,1004,1,-1
BGC0000507,1004,2,564
BGC0000507,1004,3,674
BGC0000507,1004,4,674
