mibig_id,metabolite_id,unit_id
BGC0001674,31406,10
BGC0001674,31406,11
BGC0001674,31406,12
BGC0001674,31406,13
BGC0001674,31406,14
BGC0001674,31406,15
BGC0001674,31406,16
BGC0001674,31406,17
BGC0001674,31406,18
BGC0001674,31406,19
BGC0001674,31406,20
BGC0001674,31406,21
BGC0001779,31406,1
BGC0001779,31406,2
BGC0001779,31406,3
BGC0001779,31406,4
BGC0001779,31406,5
BGC0001779,31406,6
BGC0001779,31406,7
BGC0001779,31406,8
BGC0001779,31406,9
BGC0001779,31406,10
BGC0001779,31406,11
BGC0001779,31406,12
BGC0001779,31406,13
BGC0001779,31406,14
BGC0001779,31406,15
BGC0001779,31406,16
BGC0001779,31406,17
BGC0001779,31406,18
BGC0001779,31406,19
BGC0001779,31406,20
BGC0001779,31406,21
BGC0001920,31406,1
BGC0001920,31406,2
BGC0001920,31406,3
BGC0001920,31406,4
BGC0001920,31406,5
BGC0001920,31406,6
BGC0001920,31406,7
BGC0001920,31406,8
BGC0001920,31406,9
BGC0001920,31406,10
BGC0001920,31406,11
BGC0001920,31406,12
BGC0001920,31406,13
BGC0001920,31406,14
BGC0001920,31406,15
BGC0001920,31406,16
BGC0001920,31406,17
BGC0001920,31406,18
BGC0001920,31406,19
BGC0001920,31406,20
BGC0001920,31406,21
BGC0000210,29697,1
BGC0000210,29697,2
BGC0000210,29697,3
BGC0000210,29697,4
BGC0000210,29697,5
BGC0000210,29697,6
BGC0000210,29697,7
BGC0000210,29697,8
BGC0000210,29697,9
BGC0000231,21509,1
BGC0000231,21509,2
BGC0000231,21509,3
BGC0000231,21509,4
BGC0000231,21509,5
BGC0000231,21509,6
BGC0000231,21509,7
BGC0000173,47555,1
BGC0000173,47555,2
BGC0000173,47555,3
BGC0000173,47555,4
BGC0000173,47555,5
BGC0000173,47555,6
BGC0000173,47555,7
BGC0000173,47555,8
BGC0000173,47555,9
BGC0000173,47555,10
BGC0001693,13836,1
BGC0001693,13836,2
BGC0001693,13836,3
BGC0001693,13836,4
BGC0001663,15943,1
BGC0001663,15943,2
BGC0001663,15943,3
BGC0001663,15943,4
BGC0001663,15943,5
BGC0001663,15943,6
BGC0001663,15943,7
BGC0001663,15943,8
BGC0001663,15943,9
BGC0001663,15943,10
BGC0001663,15943,11
BGC0001663,15943,12
BGC0001663,15943,13
BGC0001663,15943,14
BGC0001663,15943,15
BGC0001663,15943,16
BGC0001663,15943,17
BGC0001663,15943,18
BGC0000215,27086,1
BGC0000215,27086,2
BGC0000215,27086,3
BGC0000215,27086,4
BGC0000215,27086,5
BGC0000215,27086,6
BGC0000215,27086,7
BGC0000215,27086,8
BGC0000215,27086,9
BGC0000215,27086,10
BGC0000215,27086,11
BGC0000215,27086,12
BGC0000215,27086,13
BGC0000215,27086,14
BGC0000215,27086,15
BGC0000215,27086,16
BGC0000215,27086,17
BGC0000215,27086,18
BGC0000237,18770,1
BGC0000237,18770,2
BGC0000199,32552,1
BGC0000199,32552,2
BGC0000199,32552,3
BGC0000199,32552,4
BGC0000199,32552,5
BGC0001665,40825,1
BGC0001665,40825,2
BGC0001665,40825,3
BGC0001665,40825,4
BGC0000195,41453,1
BGC0000195,41453,2
BGC0000195,41453,3
BGC0000195,41453,4
BGC0000220,24188,1
BGC0000220,24188,2
BGC0000220,24188,3
BGC0002366,24188,1
BGC0002366,24188,2
BGC0002366,24188,3
BGC0000241,17680,1
BGC0000241,17680,2
BGC0000241,17680,3
BGC0000241,17680,4
BGC0000241,17680,5
BGC0000241,17680,6
BGC0000240,17680,1
BGC0000240,17680,2
BGC0000240,17680,3
BGC0000240,17680,4
BGC0000240,17680,5
BGC0000240,17680,6
BGC0001669,705,1
BGC0001669,705,2
BGC0001669,705,3
BGC0001669,705,4
BGC0001669,705,5
BGC0001669,705,6
BGC0001669,705,7
BGC0001669,705,8
BGC0001669,705,9
BGC0001669,705,10
BGC0001669,705,11
BGC0001669,705,12
BGC0001669,705,13
BGC0001669,705,14
BGC0001669,705,15
BGC0001669,705,16
BGC0001669,705,17
BGC0001669,705,18
BGC0000187,32157,1
BGC0000187,32157,2
BGC0000187,32157,3
BGC0000187,32157,4
BGC0000187,32157,5
BGC0000187,32157,6
BGC0000187,32157,7
BGC0000187,32157,8
BGC0000187,32157,9
BGC0000187,32157,10
BGC0000187,32157,11
BGC0000187,32157,12
BGC0000187,32157,13
BGC0001726,560,1
BGC0001726,560,2
BGC0001726,560,3
BGC0001726,560,4
BGC0001726,560,5
BGC0001726,560,6
BGC0001726,560,7
BGC0001726,560,8
BGC0001726,560,9
BGC0001726,560,10
BGC0001726,560,11
BGC0001726,560,12
BGC0001726,560,13
BGC0001711,13051,1
BGC0001711,13051,2
BGC0001711,13051,3
BGC0001711,13051,4
BGC0001711,13051,5
BGC0001711,13051,6
BGC0001711,13051,7
BGC0001711,13051,8
BGC0001711,13051,9
BGC0001711,13051,10
BGC0001711,13051,11
BGC0001711,13051,12
BGC0001711,13051,13
BGC0001711,13051,14
BGC0000212,1247,1
BGC0000212,1247,2
BGC0000212,1247,3
BGC0000212,1247,4
BGC0000212,1247,5
BGC0000212,1247,6
BGC0000212,1247,7
BGC0000185,4564,1
BGC0000185,4564,2
BGC0000185,4564,3
BGC0000185,4564,4
BGC0000185,4564,5
BGC0000185,4564,6
BGC0000185,4564,7
BGC0000185,4564,8
BGC0000185,4564,9
BGC0000185,4564,10
BGC0000185,4564,11
BGC0000185,4564,12
BGC0000185,4564,13
BGC0000185,4564,14
BGC0000185,4564,15
BGC0000185,4564,16
BGC0000185,4564,17
BGC0000185,4564,18
BGC0000185,4564,19
BGC0000185,4564,20
BGC0000198,34718,1
BGC0000198,34718,2
BGC0000198,34718,3
BGC0000198,34718,4
BGC0000198,34718,5
BGC0000198,34718,6
BGC0000200,32538,1
BGC0000200,32538,2
BGC0000200,32538,3
BGC0000200,32538,4
BGC0000200,32538,5
BGC0001696,657,1
BGC0001696,657,2
BGC0001696,657,3
BGC0001696,657,4
BGC0001696,657,5
BGC0001696,657,6
BGC0001696,657,7
BGC0001696,657,8
BGC0001696,657,9
BGC0001696,657,10
BGC0001696,657,11
BGC0001696,657,12
BGC0001696,657,13
BGC0001696,657,14
BGC0001696,657,15
BGC0001696,657,16
BGC0001696,657,17
BGC0001696,657,18
BGC0001696,657,19
BGC0001696,657,20
BGC0001696,657,21
BGC0001696,657,22
BGC0001696,657,23
BGC0001696,657,24
BGC0001696,657,25
BGC0001696,657,26
BGC0000217,40073,1
BGC0000217,40073,2
BGC0000217,40073,3
BGC0000217,40073,4
BGC0000217,40073,5
BGC0000189,41389,1
BGC0000189,41389,2
BGC0000189,41389,3
BGC0000253,43924,1
BGC0001723,43924,1
BGC0000208,1268,1
BGC0000208,1268,2
BGC0000208,1268,3
BGC0000208,1268,4
BGC0000208,1268,5
BGC0000203,31701,1
BGC0000203,31701,2
BGC0000203,31701,3
BGC0000232,30044,1
BGC0000232,30044,2
BGC0000232,30044,3
BGC0000204,31613,1
BGC0000204,31613,2
BGC0000204,31613,3
BGC0000196,46655,1
BGC0000196,46655,2
BGC0000196,46655,3
BGC0000196,46655,4
BGC0000213,29330,1
BGC0000213,29330,2
BGC0000213,29330,3
BGC0000213,29330,4
BGC0000213,29330,5
BGC0000213,29330,6
BGC0000213,29330,7
BGC0000213,29330,8
BGC0000213,29330,9
BGC0000213,29330,10
BGC0000213,29330,11
BGC0001703,646,1
BGC0001703,646,2
BGC0001703,646,3
BGC0001703,646,4
BGC0001703,646,5
BGC0001704,646,1
BGC0001704,646,2
BGC0001704,646,3
BGC0001704,646,4
BGC0001704,646,5
BGC0000258,9936,1
BGC0000258,9936,2
BGC0000222,23593,1
BGC0000222,23593,2
BGC0000222,23593,3
BGC0000222,23593,4
BGC0000222,23593,5
BGC0000194,1610,1
BGC0000194,1610,2
BGC0000194,1610,3
BGC0000194,1610,4
BGC0000194,1610,5
BGC0000218,24924,1
BGC0000218,24924,2
BGC0000218,24924,3
BGC0000218,24924,4
BGC0000218,24924,5
BGC0000218,24924,6
BGC0001700,13635,1
BGC0001700,13635,2
BGC0001700,13635,3
BGC0001700,13635,4
BGC0001700,13635,5
BGC0001700,13635,6
BGC0001700,13635,7
BGC0001700,13635,8
BGC0001700,13635,9
BGC0001700,13635,10
BGC0001700,13635,11
BGC0001700,13635,12
BGC0001700,13635,13
BGC0001700,13635,14
BGC0001700,13635,15
BGC0001700,13635,16
BGC0001700,13635,17
BGC0001700,13635,18
BGC0001700,13635,19
BGC0001700,13635,20
BGC0001700,13635,21
BGC0001700,13635,22
BGC0001700,13635,23
BGC0001700,13635,24
BGC0000211,33797,1
BGC0000211,33797,2
BGC0000211,33797,3
BGC0000238,18135,1
BGC0000238,18135,2
BGC0000216,26615,1
BGC0000216,26615,2
BGC0000216,26615,3
BGC0000216,26615,4
BGC0000216,26615,5
BGC0000216,26615,6
BGC0000216,26615,7
BGC0000216,26615,8
BGC0001699,655,1
BGC0001699,655,2
BGC0001699,655,3
BGC0001699,655,4
BGC0001699,655,5
BGC0000234,19609,1
BGC0000234,19609,2
BGC0000234,19609,3
BGC0000234,19609,4
BGC0001702,13611,1
BGC0001702,13611,2
BGC0001702,13611,3
BGC0001702,13611,4
BGC0001702,13611,5
BGC0001702,13611,6
BGC0001702,13611,7
BGC0001702,13611,8
BGC0001702,13611,9
BGC0001702,13611,10
BGC0001702,13611,11
BGC0001740,20217,1
BGC0001740,20217,2
BGC0001740,20217,3
BGC0001740,20217,4
BGC0001740,20217,5
BGC0001740,20217,6
BGC0002451,20217,1
BGC0002451,20217,2
BGC0002451,20217,3
BGC0002451,20217,4
BGC0002451,20217,5
BGC0002451,20217,6
BGC0000224,22795,1
BGC0000224,22795,2
BGC0000224,22795,3
BGC0000245,18127,1
BGC0000245,18127,2
BGC0000245,18127,3
BGC0000245,18127,4
BGC0000239,18091,1
BGC0000239,18091,2
BGC0000239,18091,3
BGC0000239,18091,4
BGC0000239,18091,5
BGC0000239,18091,6
BGC0000239,18091,7
BGC0001713,624,1
BGC0001713,624,2
BGC0001713,624,3
BGC0001713,624,4
BGC0001713,624,5
BGC0001713,624,6
BGC0001713,624,7
BGC0001713,624,8
BGC0001713,624,9
BGC0001713,624,10
BGC0001713,624,11
BGC0001707,13474,1
BGC0001707,13474,2
BGC0001707,13474,3
BGC0001707,13474,4
BGC0001707,13474,5
BGC0001707,13474,6
BGC0001707,13474,7
BGC0001707,13474,8
BGC0001707,13474,9
BGC0001707,13474,10
BGC0001707,13474,11
BGC0001707,13474,12
BGC0001707,13474,13
BGC0001707,13474,14
BGC0001707,13474,15
BGC0001707,13474,16
BGC0001707,13474,17
BGC0001707,13474,18
BGC0001707,13474,19
BGC0001707,13474,20
BGC0001789,13474,1
BGC0001789,13474,2
BGC0001789,13474,3
BGC0001789,13474,4
BGC0001789,13474,5
BGC0001789,13474,6
BGC0001789,13474,7
BGC0001789,13474,8
BGC0001789,13474,9
BGC0001789,13474,10
BGC0001789,13474,11
BGC0001789,13474,12
BGC0001789,13474,13
BGC0001789,13474,14
BGC0001789,13474,15
BGC0001789,13474,16
BGC0001789,13474,17
BGC0001789,13474,18
BGC0001789,13474,19
BGC0001789,13474,20
BGC0000610,13474,1
BGC0000610,13474,2
BGC0000610,13474,3
BGC0000610,13474,4
BGC0000610,13474,5
BGC0000610,13474,6
BGC0000610,13474,7
BGC0000610,13474,8
BGC0000610,13474,9
BGC0000610,13474,10
BGC0000610,13474,11
BGC0000610,13474,12
BGC0000610,13474,13
BGC0000610,13474,14
BGC0000610,13474,15
BGC0000610,13474,16
BGC0000610,13474,17
BGC0000610,13474,18
BGC0000610,13474,19
BGC0000610,13474,20
BGC0000227,21588,1
BGC0000227,21588,2
BGC0000227,21588,3
BGC0000227,21588,4
BGC0000227,21588,5
BGC0000227,21588,6
BGC0000275,4431,1
BGC0000275,4431,2
BGC0000275,4431,3
BGC0000275,4431,4
BGC0000275,4431,5
BGC0000275,4431,6
BGC0000219,1038,1
BGC0000219,1038,2
BGC0000219,1038,3
BGC0000219,1038,4
BGC0000219,1038,5
BGC0000219,1038,6
BGC0000219,1038,7
BGC0000219,1038,8
BGC0000219,1038,9
BGC0001729,548,1
BGC0001729,548,2
BGC0001729,548,3
BGC0001729,548,4
BGC0001729,548,5
BGC0001729,548,6
BGC0001729,548,7
BGC0001729,548,8
BGC0001729,548,9
BGC0001724,612,1
BGC0001724,612,2
BGC0001724,612,3
BGC0001724,612,4
BGC0001724,612,5
BGC0001724,612,6
BGC0000236,807,1
BGC0000236,807,2
BGC0000236,807,3
BGC0000236,807,4
BGC0000236,807,5
BGC0000236,807,6
BGC0000236,807,7
BGC0000236,807,8
BGC0000236,807,9
BGC0000236,807,10
BGC0000236,807,11
BGC0000229,22203,1
BGC0000229,22203,2
BGC0000229,22203,3
BGC0000229,22203,4
BGC0000229,22203,5
BGC0000229,22203,6
BGC0000225,35151,1
BGC0000225,35151,2
BGC0000225,35151,3
BGC0000225,35151,4
BGC0000233,20782,1
BGC0000233,20782,2
BGC0000233,20782,3
BGC0000233,20782,4
BGC0001718,12963,1
BGC0001718,12963,2
BGC0001718,12963,3
BGC0001718,12963,4
BGC0001718,12963,5
BGC0001718,12963,6
BGC0001716,14184,1
BGC0001716,14184,2
BGC0001716,14184,3
BGC0001716,14184,4
BGC0001716,14184,5
BGC0001716,14184,6
BGC0001716,14184,7
BGC0001716,14184,8
BGC0001716,14184,9
BGC0001716,14184,10
BGC0001716,14184,11
BGC0001728,554,1
BGC0001728,554,2
BGC0001728,554,3
BGC0001728,554,4
BGC0001728,554,5
BGC0001728,554,6
BGC0001728,554,7
BGC0001728,554,8
BGC0001720,12906,1
BGC0001720,12906,2
BGC0001720,12906,3
BGC0001720,12906,4
BGC0001715,30385,1
BGC0001715,30385,2
BGC0001715,30385,3
BGC0001715,30385,4
BGC0001715,30385,5
BGC0001715,30385,6
BGC0001715,30385,7
BGC0001715,30385,8
BGC0001715,30385,9
BGC0000288,35852,1
BGC0000288,35852,2
BGC0000288,35852,3
BGC0000288,35852,4
BGC0000288,35852,5
BGC0000288,35852,6
BGC0000288,35852,7
BGC0000288,35852,8
BGC0000288,35852,9
BGC0000288,35852,10
BGC0000243,23543,1
BGC0000243,23543,2
BGC0000243,23543,3
BGC0000243,23543,4
BGC0000243,23543,5
BGC0000243,23543,6
BGC0000243,23543,7
BGC0000243,23543,8
BGC0000243,23543,9
BGC0000243,23543,10
BGC0000243,23543,11
BGC0000243,23543,12
BGC0000243,23543,13
BGC0000243,23543,14
BGC0000243,23543,15
BGC0000243,23543,16
BGC0000252,23543,1
BGC0000252,23543,2
BGC0000252,23543,3
BGC0000252,23543,4
BGC0000252,23543,5
BGC0000252,23543,6
BGC0000252,23543,7
BGC0000252,23543,8
BGC0000252,23543,9
BGC0000252,23543,10
BGC0000252,23543,11
BGC0000252,23543,12
BGC0000252,23543,13
BGC0000252,23543,14
BGC0000252,23543,15
BGC0000252,23543,16
BGC0001719,619,1
BGC0001719,619,2
BGC0001719,619,3
BGC0001719,619,4
BGC0001719,619,5
BGC0001719,619,6
BGC0001719,619,7
BGC0001719,619,8
BGC0001719,619,9
BGC0001719,619,10
BGC0000267,420,1
BGC0000267,420,2
BGC0000267,420,3
BGC0000267,420,4
BGC0000267,420,5
BGC0000267,420,6
BGC0000267,420,7
BGC0000267,420,8
BGC0000267,420,9
BGC0000267,420,10
BGC0000267,420,11
BGC0000230,21516,1
BGC0000230,21516,2
BGC0000230,21516,3
BGC0000230,21516,4
BGC0001730,11065,1
BGC0001730,11065,2
BGC0001730,11065,3
BGC0001730,11065,4
BGC0001730,11065,5
BGC0001759,8778,1
BGC0001759,8778,2
BGC0001759,8778,3
BGC0001759,8778,4
BGC0001759,8778,5
BGC0001759,8778,6
BGC0001759,8778,7
BGC0001759,8778,8
BGC0001759,8778,9
BGC0001759,8778,10
BGC0001759,8778,11
BGC0001759,8778,12
BGC0001759,8778,13
BGC0001759,8778,14
BGC0001759,8778,15
BGC0001759,8778,16
BGC0001759,8778,17
BGC0001759,8778,18
BGC0001759,8778,19
BGC0001759,8778,20
BGC0001759,8778,21
BGC0001717,12965,1
BGC0001717,12965,2
BGC0001717,12965,3
BGC0001717,12965,4
BGC0001717,12965,5
BGC0000247,37356,1
BGC0000247,37356,2
BGC0000247,37356,3
BGC0000247,37356,4
BGC0000247,37356,5
BGC0000247,37356,6
BGC0000247,37356,7
BGC0000247,37356,8
BGC0000235,19246,1
BGC0000235,19246,2
BGC0000235,19246,3
BGC0001733,10986,1
BGC0001733,10986,2
BGC0001733,10986,3
BGC0001733,10986,4
BGC0001733,10986,5
BGC0001733,10986,6
BGC0001733,10986,7
BGC0001733,10986,8
BGC0001733,10986,9
BGC0001733,10986,10
BGC0001733,10986,11
BGC0001733,10986,12
BGC0001733,10986,13
BGC0001733,10986,14
BGC0001733,10986,15
BGC0001733,10986,16
BGC0001733,10986,17
BGC0001733,10986,18
BGC0001733,10986,19
BGC0001733,10986,20
BGC0001733,10986,21
BGC0001733,10986,22
BGC0001733,10986,23
BGC0001733,10986,24
BGC0001733,10986,25
BGC0001733,10986,26
BGC0001733,10986,27
BGC0001733,10986,28
BGC0001733,10986,29
BGC0001733,10986,30
BGC0001733,10986,31
BGC0001733,10986,32
BGC0001733,10986,33
BGC0001733,10986,34
BGC0001733,10986,35
BGC0001733,10986,36
BGC0001733,10986,37
BGC0001733,10986,38
BGC0001733,10986,39
BGC0001733,10986,40
BGC0001733,10986,41
BGC0001733,10986,42
BGC0001733,10986,43
BGC0001733,10986,44
BGC0001733,10986,45
BGC0001733,10986,46
BGC0001733,10986,47
BGC0001733,10986,48
BGC0001733,10986,49
BGC0001733,10986,50
BGC0001733,10986,51
BGC0001733,10986,52
BGC0001733,10986,53
BGC0001733,10986,54
BGC0001733,10986,55
BGC0001733,10986,56
BGC0001733,10986,57
BGC0001733,10986,58
BGC0001733,10986,59
BGC0001733,10986,60
BGC0001733,10986,61
BGC0001733,10986,62
BGC0001733,10986,63
BGC0001733,10986,64
BGC0000273,6146,1
BGC0000273,6146,2
BGC0000273,6146,3
BGC0000273,6146,4
BGC0000242,17547,1
BGC0000242,17547,2
BGC0000242,17547,3
BGC0000242,17547,4
BGC0000242,17547,5
BGC0000242,17547,6
BGC0000257,9937,1
BGC0000257,9937,2
BGC0000259,9937,1
BGC0000259,9937,2
BGC0000260,9937,1
BGC0000260,9937,2
BGC0001721,13153,1
BGC0001721,13153,2
BGC0001721,13153,3
BGC0001721,13153,4
BGC0001721,13153,5
BGC0001721,13153,6
BGC0002569,12875,1
BGC0002569,12875,2
BGC0002569,12875,3
BGC0002569,12875,4
BGC0002569,12875,5
BGC0000296,33988,1
BGC0000296,33988,2
BGC0000296,33988,3
BGC0000296,33988,4
BGC0000296,33988,5
BGC0000296,33988,6
BGC0000296,33988,7
BGC0001749,11254,1
BGC0001749,11254,2
BGC0001749,11254,3
BGC0001749,11254,4
BGC0000254,12777,1
BGC0000254,12777,2
BGC0000254,12777,3
BGC0000254,12777,4
BGC0000254,12777,5
BGC0000254,12777,6
BGC0000254,12777,7
BGC0000265,1381,1
BGC0000265,1381,2
BGC0000265,1381,3
BGC0001727,555,1
BGC0001727,555,2
BGC0001727,555,3
BGC0001727,555,4
BGC0001727,555,5
BGC0001727,555,6
BGC0001727,555,7
BGC0001727,555,8
BGC0001727,555,9
BGC0001727,555,10
BGC0001727,555,11
BGC0001727,555,12
BGC0001727,555,13
BGC0001727,555,14
BGC0001727,555,15
BGC0001727,555,16
BGC0001727,555,17
BGC0001727,555,18
BGC0001727,555,19
BGC0001727,555,20
BGC0001727,555,21
BGC0001727,555,22
BGC0001727,555,23
BGC0001727,555,24
BGC0001727,555,25
BGC0001727,555,26
BGC0001727,555,27
BGC0001727,555,28
BGC0001727,555,29
BGC0001727,555,30
BGC0001727,555,31
BGC0001727,555,32
BGC0001727,555,33
BGC0001727,555,34
BGC0001727,555,35
BGC0001727,555,36
BGC0001727,555,37
BGC0001727,555,38
BGC0001727,555,39
BGC0001727,555,40
BGC0001727,555,41
BGC0001727,555,42
BGC0001727,555,43
BGC0001727,555,44
BGC0001727,555,45
BGC0001727,555,46
BGC0000261,46678,1
BGC0000261,46678,2
BGC0000261,46678,3
BGC0000261,46678,4
BGC0000261,46678,5
BGC0001725,609,1
BGC0001725,609,2
BGC0001725,609,3
BGC0001725,609,4
BGC0000266,1636,1
BGC0000266,1636,2
BGC0000266,1636,3
BGC0000266,1636,4
BGC0000266,1636,5
BGC0000266,1636,6
BGC0000266,1636,7
BGC0000266,1636,8
BGC0000266,1636,9
BGC0001741,11861,1
BGC0001741,11861,2
BGC0001741,11861,3
BGC0001741,11861,4
BGC0001741,11861,5
BGC0001741,11861,6
BGC0001741,11861,7
BGC0000255,12470,1
BGC0000255,12470,2
BGC0000255,12470,3
BGC0000255,12470,4
BGC0000255,12470,5
BGC0000255,12470,6
BGC0000255,12470,7
BGC0000255,12470,8
BGC0000255,12470,9
BGC0000255,12470,10
BGC0000255,12470,11
BGC0001108,12470,1
BGC0001108,12470,2
BGC0001108,12470,3
BGC0001108,12470,4
BGC0001108,12470,5
BGC0001108,12470,6
BGC0001108,12470,7
BGC0001108,12470,8
BGC0001108,12470,9
BGC0001108,12470,10
BGC0001108,12470,11
BGC0001109,12470,1
BGC0001109,12470,2
BGC0001109,12470,3
BGC0001109,12470,4
BGC0001109,12470,5
BGC0001109,12470,6
BGC0001109,12470,7
BGC0001109,12470,8
BGC0001109,12470,9
BGC0001109,12470,10
BGC0001109,12470,11
BGC0000305,34655,1
BGC0000305,34655,2
BGC0000305,34655,3
BGC0000305,34655,4
BGC0000305,34655,5
BGC0000305,34655,6
BGC0000305,34655,7
BGC0000305,34655,8
BGC0000305,34655,9
BGC0000305,34655,10
BGC0000305,34655,11
BGC0000305,34655,12
BGC0001980,18322,1
BGC0001980,18322,2
BGC0001980,18322,3
BGC0001980,18322,4
BGC0001980,18322,5
BGC0001980,18322,6
BGC0001980,18322,7
BGC0001980,18322,8
BGC0001980,18322,9
BGC0001980,18322,10
BGC0001980,18322,11
BGC0001980,18322,12
BGC0001753,7821,1
BGC0001753,7821,2
BGC0001753,7821,3
BGC0001753,7821,4
BGC0001753,7821,5
BGC0001753,7821,6
BGC0001753,7821,7
BGC0001753,7821,8
BGC0001753,7821,9
BGC0001753,7821,10
BGC0001753,7821,11
BGC0001753,7821,12
BGC0001753,7821,13
BGC0001753,7821,14
BGC0001753,7821,15
BGC0001753,7821,16
BGC0001753,7821,17
BGC0001753,7821,18
BGC0001753,7821,19
BGC0001753,7821,20
BGC0001753,7821,21
BGC0001753,7821,22
BGC0001753,7821,23
BGC0001753,7821,24
BGC0000263,8901,1
BGC0000263,8901,2
BGC0000263,8901,3
BGC0000263,8901,4
BGC0000248,83,1
BGC0000248,83,2
BGC0000248,83,3
BGC0000248,83,4
BGC0000248,83,5
BGC0000248,83,6
BGC0000248,83,7
BGC0000248,83,8
BGC0000248,83,9
BGC0000248,83,10
BGC0000248,83,11
BGC0001746,495,1
BGC0001746,495,2
BGC0001746,495,3
BGC0001746,495,4
BGC0001746,495,5
BGC0000291,35844,1
BGC0000291,35844,2
BGC0000291,35844,3
BGC0000291,35844,4
BGC0000291,35844,5
BGC0000291,35844,6
BGC0000291,35844,7
BGC0000291,35844,8
BGC0000291,35844,9
BGC0000291,35844,10
BGC0000291,35844,11
BGC0000291,35844,12
BGC0000291,35844,13
BGC0000291,35844,14
BGC0000274,312,1
BGC0000274,312,2
BGC0000274,312,3
BGC0000274,312,4
BGC0000274,312,5
BGC0000274,312,6
BGC0000274,312,7
BGC0000274,312,8
BGC0000256,10074,1
BGC0000256,10074,2
BGC0000256,10074,3
BGC0000256,10074,4
BGC0000256,10074,5
BGC0000311,25272,1
BGC0000311,25272,2
BGC0000311,25272,3
BGC0000311,25272,4
BGC0000311,25272,5
BGC0000311,25272,6
BGC0000311,25272,7
BGC0000311,25272,8
BGC0000311,25272,9
BGC0000264,8868,1
BGC0000264,8868,2
BGC0000264,8868,3
BGC0000268,8406,1
BGC0000268,8406,2
BGC0000268,8406,3
BGC0000268,8406,4
BGC0000279,7951,1
BGC0000279,7951,2
BGC0000279,7951,3
BGC0000279,7951,4
BGC0000262,3531,1
BGC0001752,9386,1
BGC0001752,9386,2
BGC0001752,9386,3
BGC0001752,9386,4
BGC0001752,9386,5
BGC0001752,9386,6
BGC0001752,9386,7
BGC0001762,8657,1
BGC0001762,8657,2
BGC0001762,8657,3
BGC0001777,389,1
BGC0001777,389,2
BGC0001777,389,3
BGC0001777,389,4
BGC0001777,389,5
BGC0001777,389,6
BGC0001777,389,7
BGC0001743,10241,1
BGC0001743,10241,2
BGC0001743,10241,3
BGC0001743,10241,4
BGC0001743,10241,5
BGC0001743,10241,6
BGC0001743,10241,7
BGC0001743,10241,8
BGC0001743,10241,9
BGC0001743,10241,10
BGC0001743,10241,11
BGC0001743,10241,12
BGC0001743,10241,13
BGC0001743,10241,14
BGC0001743,10241,15
BGC0001743,10241,16
BGC0001743,10241,17
BGC0001743,10241,18
BGC0001743,10241,19
BGC0001743,10241,20
BGC0001743,10241,21
BGC0001743,10241,22
BGC0001743,10241,23
BGC0001743,10241,24
BGC0001743,10241,25
BGC0001743,10241,26
BGC0001743,10241,27
BGC0001743,10241,28
BGC0001743,10241,29
BGC0001743,10241,30
BGC0001743,10241,31
BGC0001743,10241,32
BGC0001743,10241,33
BGC0001743,10241,34
BGC0001743,10241,35
BGC0001743,10241,36
BGC0001743,10241,37
BGC0001743,10241,38
BGC0001743,10241,39
BGC0001743,10241,40
BGC0001743,10241,41
BGC0001743,10241,42
BGC0001743,10241,43
BGC0001743,10241,44
BGC0001743,10241,45
BGC0001743,10241,46
BGC0001743,10241,47
BGC0001743,10241,48
BGC0001743,10241,49
BGC0001743,10241,50
BGC0001743,10241,51
BGC0001743,10241,52
BGC0001743,10241,53
BGC0001743,10241,54
BGC0001743,10241,55
BGC0001743,10241,56
BGC0001743,10241,57
BGC0001743,10241,58
BGC0001738,11953,1
BGC0001738,11953,2
BGC0001738,11953,3
BGC0001738,11953,4
BGC0001738,11953,5
BGC0001738,11953,6
BGC0001738,11953,7
BGC0001738,11953,8
BGC0001738,11953,9
BGC0000285,977,1
BGC0000285,977,2
BGC0000285,977,3
BGC0001739,521,1
BGC0001739,521,2
BGC0001757,9180,1
BGC0001757,9180,2
BGC0000269,8003,1
BGC0000269,8003,2
BGC0000269,8003,3
BGC0000269,8003,4
BGC0000269,8003,5
BGC0000269,8003,6
BGC0000269,8003,7
BGC0000302,35023,1
BGC0000302,35023,2
BGC0000302,35023,3
BGC0000302,35023,4
BGC0000302,35023,5
BGC0000302,35023,6
BGC0000302,35023,7
BGC0000302,35023,8
BGC0000301,35023,1
BGC0000301,35023,2
BGC0000301,35023,3
BGC0000301,35023,4
BGC0000301,35023,5
BGC0000301,35023,6
BGC0000301,35023,7
BGC0000301,35023,8
BGC0000320,29974,1
BGC0000320,29974,2
BGC0000320,29974,3
BGC0000320,29974,4
BGC0000320,29974,5
BGC0000320,29974,6
BGC0000320,29974,7
BGC0000320,29974,8
BGC0000320,29974,9
BGC0000320,29974,10
BGC0000320,29974,11
BGC0000320,29974,12
BGC0000294,1615,1
BGC0000294,1615,2
BGC0000294,1615,3
BGC0000290,35859,1
BGC0000290,35859,2
BGC0000290,35859,3
BGC0000290,35859,4
BGC0000290,35859,5
BGC0000290,35859,6
BGC0000290,35859,7
BGC0000290,35859,8
BGC0000325,29359,1
BGC0000325,29359,2
BGC0000325,29359,3
BGC0000325,29359,4
BGC0000306,34636,1
BGC0000306,34636,2
BGC0000306,34636,3
BGC0000306,34636,4
BGC0000306,34636,5
BGC0000306,34636,6
